,Data Set,Algorithm,Central Prototype,Data Dimension,Center Dimension,Fold,Module Number,BSR,Size
7606,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,18,0.9181286549707601,1622
7607,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,19,0.9736842105263157,417
7608,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,20,0.9444444444444444,439
7609,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,21,1.0,358
7610,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,22,0.9181286549707601,651
7611,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,23,1.0,1878
7612,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,24,0.7836257309941521,162
7613,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,25,0.9181286549707601,88
7614,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,26,0.9444444444444444,858
7615,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,27,0.9736842105263157,504
7616,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,28,1.0,1306
7617,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,flag_mean,1,1,2,29,0.9181286549707601,749
7618,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,0,1.0,3986
7619,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,1,0.75,717
7620,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,2,1.0,1993
7621,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,3,1.0,1099
7622,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,4,0.75,689
7623,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,5,0.75,2935
7624,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,6,1.0,2282
7625,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,7,0.75,2194
7626,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,8,1.0,1213
7627,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,9,1.0,572
7628,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,10,0.75,621
7629,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,11,1.0,559
7630,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,12,0.75,664
7631,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,13,0.75,399
7632,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,14,1.0,802
7633,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,15,0.625,493
7634,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,16,1.0,1162
7635,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,17,0.75,1205
7636,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,18,0.625,919
7637,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,19,0.75,616
7638,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,20,0.625,448
7639,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,1,21,1.0,764
7640,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,2,0,0.9285714285714286,2250
7641,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,2,1,0.9285714285714286,1692
7642,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,1,3,0,0.8875,374
7643,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,1,3,1,0.9,3649
7644,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,1,1,0,0,1.0,1934
7645,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,1,1,0,1,1.0,2026
7646,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,4,0,1.0,3369
7647,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,4,1,0.9285714285714286,648
7648,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,0,0.75,4187
7649,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,1,0.75,1939
7650,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,2,0.75,2436
7651,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,3,0.75,660
7652,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,4,0.75,3083
7653,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,5,0.75,1935
7654,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,6,0.75,530
7655,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,7,0.75,1633
7656,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,8,0.75,1003
7657,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,9,1.0,1678
7658,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,10,0.875,827
7659,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,11,0.75,1198
7660,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,12,1.0,838
7661,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,13,0.75,1849
7662,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,14,0.75,1413
7663,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,3,15,1.0,1123
7664,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,0,0,1.0,2195
7665,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,0,1,0.9545454545454546,1762
7666,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,0,0.75,3327
7667,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,1,0.5,559
7668,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,2,0.75,2203
7669,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,3,0.75,1566
7670,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,4,0.75,553
7671,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,5,1.0,417
7672,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,6,0.75,3249
7673,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,7,0.75,2306
7674,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,8,0.75,490
7675,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,9,0.75,1114
7676,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,10,1.0,513
7677,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,11,0.75,922
7678,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,12,1.0,510
7679,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,13,0.75,949
7680,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,14,0.75,482
7681,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,15,0.75,2011
7682,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,16,0.875,568
7683,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,17,1.0,496
7684,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,18,0.75,449
7685,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,19,0.75,962
7686,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,20,0.75,533
7687,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,21,0.75,1070
7688,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,22,0.625,423
7689,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,3,23,0.75,660
7690,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,0,0.3333333333333333,4732
7691,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,1,0.3333333333333333,1987
7692,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,2,0.5,3050
7693,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,3,0.5833333333333333,2818
7694,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,4,0.3333333333333333,1020
7695,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,5,0.5833333333333333,3147
7696,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,6,0.75,2277
7697,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,7,0.5833333333333333,813
7698,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,8,0.3333333333333333,1459
7699,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,9,0.3333333333333333,807
7700,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,10,0.5833333333333333,623
7701,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,11,0.3333333333333333,600
7702,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,12,0.5,1785
7703,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,4,13,0.5,1214
7704,ebola_Liver,WGCNA_LBG,flag_mean,1,1,1,0,1.0,1754
7705,ebola_Liver,WGCNA_LBG,flag_mean,1,1,1,1,1.0,2250
7706,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,0,0.9181286549707601,5316
7707,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,1,0.9736842105263157,967
7708,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,2,0.695906432748538,79
7709,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,3,0.9444444444444444,5500
7710,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,4,0.9181286549707601,313
7711,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,5,1.0,866
7712,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,6,1.0,621
7713,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,7,1.0,1625
7714,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,8,0.9181286549707601,285
7715,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,9,0.9736842105263157,1047
7716,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,10,1.0,3997
7717,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,2,11,0.9736842105263157,1661
7718,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,0,0,1.0,3335
7719,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,0,1,0.7857142857142857,685
7720,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,0,0.5833333333333333,2189
7721,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,1,0.41666666666666663,545
7722,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,2,0.5833333333333333,603
7723,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,3,0.75,662
7724,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,4,0.75,1284
7725,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,5,0.5833333333333333,497
7726,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,6,0.5833333333333333,495
7727,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,7,0.5833333333333333,1083
7728,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,8,0.75,2126
7729,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,9,0.5833333333333333,951
7730,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,10,0.75,1043
7731,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,11,0.5833333333333333,474
7732,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,12,0.75,1255
7733,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,13,0.3333333333333333,803
7734,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,14,0.41666666666666663,497
7735,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,15,0.5833333333333333,468
7736,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,16,0.75,1235
7737,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,17,0.6666666666666666,1729
7738,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,18,0.75,905
7739,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,19,0.5833333333333333,388
7740,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,20,0.5833333333333333,1126
7741,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,21,0.5833333333333333,423
7742,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,22,0.75,700
7743,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,23,0.5,670
7744,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,24,0.75,1566
7745,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,25,0.75,628
7746,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,26,0.6666666666666666,898
7747,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,27,0.16666666666666666,500
7748,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,4,28,0.5833333333333333,589
7749,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,1,2,0,0.8376623376623377,395
7750,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,1,2,1,0.9090909090909092,3627
7751,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,0,0.625,4432
7752,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,1,0.625,610
7753,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,2,0.625,2705
7754,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,3,0.75,1373
7755,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,4,0.875,939
7756,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,5,0.625,2631
7757,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,6,0.625,4039
7758,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,7,0.5,2156
7759,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,8,0.75,716
7760,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,9,0.375,688
7761,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,10,0.5,548
7762,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,11,0.5,776
7763,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,12,0.625,1219
7764,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,13,0.625,467
7765,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,14,0.375,1253
7766,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,15,0.625,617
7767,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,16,0.75,655
7768,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,1,1,0,17,0.5,508
7769,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,1,1,3,0,1.0,1707
7770,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,1,1,3,1,0.95,2261
7771,ebola_Liver,WGCNA_LBG,flag_mean,1,1,0,0,1.0,1941
7772,ebola_Liver,WGCNA_LBG,flag_mean,1,1,0,1,0.9545454545454546,2052
7773,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,1,4,0,0.8571428571428572,478
7774,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,1,4,1,1.0,3542
7775,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,2,0,0.9545454545454546,3351
7776,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,2,1,0.9545454545454546,672
7777,ebola_Liver,WGCNA_LBG,flag_mean,1,1,2,0,1.0,1747
7778,ebola_Liver,WGCNA_LBG,flag_mean,1,1,2,1,0.9285714285714286,2248
7779,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,1,0,1.0,1691
7780,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,1,1,1.0,2273
7781,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,3,0,0.95,2811
7782,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,1,1,3,1,0.95,1204
7783,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,0,1.0,2065
7784,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,1,0.75,1397
7785,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,2,1.0,365
7786,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,3,1.0,635
7787,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,4,1.0,1673
7788,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,5,0.875,813
7789,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,6,0.875,483
7790,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,7,0.875,682
7791,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,8,0.5,760
7792,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,9,0.875,1113
7793,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,10,1.0,495
7794,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,11,0.875,1595
7795,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,12,1.0,812
7796,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,13,0.875,659
7797,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,14,1.0,694
7798,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,15,0.625,1103
7799,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,16,0.75,565
7800,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,17,0.875,723
7801,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,18,1.0,358
7802,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,19,0.75,1754
7803,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,20,0.75,474
7804,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,21,0.75,457
7805,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,22,1.0,678
7806,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,23,0.875,502
7807,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,24,0.875,578
7808,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,25,1.0,911
7809,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,26,0.875,753
7810,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,27,0.875,448
7811,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,28,0.75,427
7812,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,29,1.0,917
7813,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,30,0.75,408
7814,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,31,1.0,480
7815,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,1,32,0.875,555
7816,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,3,0,1.0,2290
7817,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,1,1,3,1,0.9,1672
7818,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,0,0.75,3373
7819,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,1,0.75,877
7820,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,2,0.875,347
7821,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,3,0.75,1833
7822,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,4,0.625,1596
7823,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,5,0.5,533
7824,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,6,0.75,413
7825,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,7,0.875,2224
7826,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,8,0.75,2304
7827,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,9,0.5,507
7828,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,10,0.375,847
7829,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,11,0.625,797
7830,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,12,0.375,345
7831,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,13,1.0,1479
7832,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,14,1.0,405
7833,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,15,0.625,460
7834,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,16,0.625,539
7835,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,17,0.75,424
7836,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,18,0.75,480
7837,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,19,0.5,491
7838,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,20,0.625,1735
7839,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,21,0.625,1074
7840,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,22,0.5,1795
7841,salmonella_Liver,WGCNA_LBG,flag_mean,1,1,0,23,0.625,1454
7842,ebola_Liver,WGCNA_LBG,flag_mean,1,1,3,0,1.0,2007
7843,ebola_Liver,WGCNA_LBG,flag_mean,1,1,3,1,0.95,1989
7844,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,0,0.9166666666666666,762
7845,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,1,0.8333333333333333,2243
7846,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,2,0.7777777777777778,113
7847,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,3,0.8333333333333333,449
7848,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,4,0.9444444444444444,1408
7849,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,5,0.9444444444444444,518
7850,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,6,0.8888888888888888,136
7851,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,7,0.8888888888888888,379
7852,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,8,0.5833333333333333,91
7853,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,9,0.8055555555555556,1648
7854,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,10,0.9444444444444444,412
7855,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,11,0.8333333333333333,759
7856,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,12,0.6666666666666666,27
7857,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,13,0.8611111111111112,1263
7858,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,14,0.8888888888888888,1187
7859,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,15,0.9166666666666666,761
7860,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,16,0.8055555555555556,1286
7861,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,17,0.9444444444444444,551
7862,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,18,0.8333333333333333,940
7863,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,19,0.8888888888888888,1272
7864,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,20,0.8333333333333333,467
7865,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,21,0.75,74
7866,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,22,0.8055555555555556,641
7867,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,23,0.5833333333333333,81
7868,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,24,0.8611111111111112,1145
7869,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,25,0.8888888888888888,316
7870,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,26,0.8333333333333333,253
7871,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,27,0.9444444444444444,737
7872,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,28,0.6944444444444444,136
7873,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,29,0.75,288
7874,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,30,0.8055555555555556,1247
7875,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,31,0.8611111111111112,251
7876,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,1,4,32,0.75,436
7877,ebola_Liver,WGCNA_LBG,flag_mean,1,1,4,0,1.0,1804
7878,ebola_Liver,WGCNA_LBG,flag_mean,1,1,4,1,1.0,2199
7879,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,0,1.0,2603
7880,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,1,1.0,685
7881,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,2,0.875,538
7882,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,3,0.75,511
7883,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,4,0.875,671
7884,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,5,1.0,1044
7885,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,6,0.875,748
7886,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,7,1.0,1519
7887,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,8,0.875,441
7888,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,9,1.0,1240
7889,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,10,0.75,929
7890,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,11,1.0,1088
7891,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,12,1.0,1009
7892,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,13,1.0,773
7893,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,14,1.0,433
7894,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,1,2,15,1.0,1528
