,Data Set,Center Dimension,Fold,Module Number,Explained Variance,Size
0,gse73072_hrv_48_64_shedder48_64,1,0,31,0.48919635439735576,472
0,gse73072_hrv_48_64_shedder48_64,1,0,32,0.5360174742291987,715
0,gse73072_hrv_48_64_shedder48_64,1,0,33,0.24286786889876777,277
0,gse73072_hrv_48_64_shedder48_64,1,0,34,0.245994551714616,245
0,ebola_Spleen,1,4,0,0.9760357695070736,1929
0,ebola_Spleen,1,4,1,0.6336943655307921,1913
0,ebola_Spleen,1,4,2,0.8422350986452072,196
0,ebola_Spleen,2,3,0,0.9845804154902117,513
0,ebola_Spleen,2,3,1,0.8290978184290775,1294
0,ebola_Spleen,2,3,2,0.8874241214587401,2235
0,salmonella_Liver,2,1,0,0.4618935463505286,1099
0,salmonella_Liver,2,1,1,0.601202854925231,1754
0,salmonella_Liver,2,1,2,0.5210965538570584,1280
0,salmonella_Liver,2,1,3,0.6867699408015988,777
0,salmonella_Liver,2,1,4,0.8257227182565136,2815
0,salmonella_Liver,2,1,5,0.6697327866123929,983
0,salmonella_Liver,2,1,6,0.7648618767442155,1850
0,salmonella_Liver,2,1,7,0.7115148190632494,1685
0,salmonella_Liver,2,1,8,0.5544890661337314,1800
0,salmonella_Liver,2,1,9,0.37652726457503893,781
0,salmonella_Liver,2,1,10,0.35940786889826587,2546
0,salmonella_Liver,2,1,11,0.5209726899654465,970
0,salmonella_Liver,2,1,12,0.6398943272264068,3306
0,salmonella_Liver,2,1,13,0.3842631102430914,1753
0,salmonella_Liver,2,1,14,0.7928765530703861,1699
0,salmonella_Liver,2,1,15,0.5900797433545827,1234
0,gse73072_hrv_48_64,2,3,0,0.47581675701241055,3592
0,gse73072_hrv_48_64,2,3,1,0.614505289392376,297
0,gse73072_hrv_48_64,2,3,2,0.5356249593267759,1451
0,gse73072_hrv_48_64,2,3,3,0.6446267238165801,1445
0,gse73072_hrv_48_64,2,3,4,0.5021074351520779,1745
0,gse73072_hrv_48_64,2,3,5,0.4388703794158023,918
0,gse73072_hrv_48_64,2,3,6,0.5370724544243235,1451
0,gse73072_hrv_48_64,2,3,7,0.5852817467025019,335
0,gse73072_hrv_48_64,2,3,8,0.5257512514306537,1727
0,gse73072_hrv_48_64,2,3,9,0.6120932476981892,1206
0,gse73072_hrv_48_64,2,3,10,0.6109639683178587,2615
0,gse73072_hrv_48_64,2,3,11,0.4653455816150243,1602
0,gse73072_hrv_48_64,2,3,12,0.5793473194056116,3893
0,ebola_Spleen_Tolerant,2,1,0,0.9820403524014688,1343
0,ebola_Spleen_Tolerant,2,1,1,0.7777365337460436,2675
0,ebola_Spleen,2,1,0,0.984402262835469,597
0,ebola_Spleen,2,1,1,0.8198635327692074,1067
0,ebola_Spleen,2,1,2,0.7490797148219535,2375
0,ebola_Liver_Tolerant,2,2,0,0.9922407125738095,567
0,ebola_Liver_Tolerant,2,2,1,0.6823576052661711,3403
0,gse73072_hrv_48_64_control,2,0,0,0.5997672367967039,2107
0,gse73072_hrv_48_64_control,2,0,1,0.6982857629437984,93
0,gse73072_hrv_48_64_control,2,0,2,0.4535617461181314,639
0,gse73072_hrv_48_64_control,2,0,3,0.5838919943819274,894
0,gse73072_hrv_48_64_control,2,0,4,0.5748606803868124,1425
0,gse73072_hrv_48_64_control,2,0,5,0.30007899114433384,3231
0,gse73072_hrv_48_64_control,2,0,6,0.5310219068812995,807
0,gse73072_hrv_48_64_control,2,0,7,0.6389272235384748,1052
0,gse73072_hrv_48_64_control,2,0,8,0.4354882378310854,872
0,gse73072_hrv_48_64_control,2,0,9,0.49733210348892454,959
0,gse73072_hrv_48_64_control,2,0,10,0.5458735757064528,1206
0,gse73072_hrv_48_64_control,2,0,11,0.6101246451767812,1010
0,gse73072_hrv_48_64_control,2,0,12,0.36734856186655684,835
0,gse73072_hrv_48_64_control,2,0,13,0.44452006064198774,875
0,gse73072_hrv_48_64_control,2,0,14,0.49419060880501914,1314
0,gse73072_hrv_48_64_control,2,0,15,0.5632109837330668,621
0,gse73072_hrv_48_64_control,2,0,16,0.54594057619677,520
0,gse73072_hrv_48_64_control,2,0,17,0.5265229457977446,401
0,gse73072_hrv_48_64_control,2,0,18,0.4738325985253965,930
0,gse73072_hrv_48_64_control,2,0,19,0.48579177667995516,98
0,gse73072_hrv_48_64_control,2,0,20,0.675179654230187,765
0,gse73072_hrv_48_64_control,2,0,21,0.7417161560674402,255
0,gse73072_hrv_48_64_control,2,0,22,0.5262310446884656,1368
0,ebola_Spleen,2,0,0,0.9833536099128387,993
0,ebola_Spleen,2,0,1,0.7714301028228808,3039
0,gse73072_hrv_48_64,2,1,0,0.585046158502687,374
0,gse73072_hrv_48_64,2,1,1,0.5302161480165123,241
0,gse73072_hrv_48_64,2,1,2,0.6876347254320561,27
0,gse73072_hrv_48_64,2,1,3,0.35335314891999636,137
0,gse73072_hrv_48_64,2,1,4,0.47091170479684596,671
0,gse73072_hrv_48_64,2,1,5,0.5123724756439798,594
0,gse73072_hrv_48_64,2,1,6,0.47859561916917115,211
0,gse73072_hrv_48_64,2,1,7,0.6796725197967036,741
0,gse73072_hrv_48_64,2,1,8,0.6227496829864311,225
0,gse73072_hrv_48_64,2,1,9,0.5003362891610947,514
0,gse73072_hrv_48_64,2,1,10,0.43185504586822837,1725
0,gse73072_hrv_48_64,2,1,11,0.7051693831876478,807
0,gse73072_hrv_48_64,2,1,12,0.6384151568633138,832
0,gse73072_hrv_48_64,2,1,13,0.6062101902955609,1205
0,gse73072_hrv_48_64,2,1,14,0.38307268201805966,359
0,gse73072_hrv_48_64,2,1,15,0.47432717829828047,719
0,gse73072_hrv_48_64,2,1,16,0.5753687073653079,628
0,gse73072_hrv_48_64,2,1,17,0.5660742600039491,1330
0,gse73072_hrv_48_64,2,1,18,0.5500251401677139,497
0,gse73072_hrv_48_64,2,1,19,0.7055157492055351,141
0,gse73072_hrv_48_64,2,1,20,0.6018778913347957,722
0,gse73072_hrv_48_64,2,1,21,0.4414092104414385,1308
0,gse73072_hrv_48_64,2,1,22,0.8196901037011535,81
0,gse73072_hrv_48_64,2,1,23,0.5106838502424242,934
0,gse73072_hrv_48_64,2,1,24,0.5998220249541137,950
0,gse73072_hrv_48_64,2,1,25,0.6434487286610684,400
0,gse73072_hrv_48_64,2,1,26,0.5715465054706271,332
0,gse73072_hrv_48_64,2,1,27,0.6965898074345783,292
0,gse73072_hrv_48_64,2,1,28,0.5586223730958063,557
0,gse73072_hrv_48_64,2,1,29,0.40911760505752887,315
0,gse73072_hrv_48_64,2,1,30,0.6122420332258462,522
0,gse73072_hrv_48_64,2,1,31,0.6949865313143442,506
0,gse73072_hrv_48_64,2,1,32,0.638959478976912,691
0,gse73072_hrv_48_64,2,1,33,0.30993590927115217,2118
0,gse73072_hrv_48_64,2,1,34,0.604407480902612,571
0,ebola_Liver_Tolerant,2,1,0,0.9793883108217591,675
0,ebola_Liver_Tolerant,2,1,1,0.7784218524768396,3297
0,ebola_Spleen_Tolerant,2,0,0,0.9815755677254411,1542
0,ebola_Spleen_Tolerant,2,0,1,0.7803108693400597,2469
0,salmonella_Liver,2,2,0,0.41804654240843375,1330
0,salmonella_Liver,2,2,1,0.7393575804816801,856
0,salmonella_Liver,2,2,2,0.5474939292456952,1245
0,salmonella_Liver,2,2,3,0.44265116679684974,1794
0,salmonella_Liver,2,2,4,0.4303775063378489,1017
0,salmonella_Liver,2,2,5,0.8310593375406273,2736
0,salmonella_Liver,2,2,6,0.6982353008658605,1951
0,salmonella_Liver,2,2,7,0.7178373834462656,1745
0,salmonella_Liver,2,2,8,0.6754734984768551,1424
0,salmonella_Liver,2,2,9,0.5981363433634268,833
0,salmonella_Liver,2,2,10,0.5450477005076809,1181
0,salmonella_Liver,2,2,11,0.5815511207296655,2262
0,salmonella_Liver,2,2,12,0.7154938805145261,1921
0,salmonella_Liver,2,2,13,0.3904583942893202,949
0,salmonella_Liver,2,2,14,0.6300794870466816,3910
0,salmonella_Liver,2,2,15,0.6088707912208193,1178
0,salmonella_Liver_susceptible,2,0,0,0.437612953036388,1113
0,salmonella_Liver_susceptible,2,0,1,0.4436023929546729,882
0,salmonella_Liver_susceptible,2,0,2,0.5350450073633072,434
0,salmonella_Liver_susceptible,2,0,3,0.4270578875304907,734
0,salmonella_Liver_susceptible,2,0,4,0.4278634716610044,879
0,salmonella_Liver_susceptible,2,0,5,0.38503131357631176,493
0,salmonella_Liver_susceptible,2,0,6,0.5781051069273425,1823
0,salmonella_Liver_susceptible,2,0,7,0.5408070144802343,580
0,salmonella_Liver_susceptible,2,0,8,0.4233286204976825,4103
0,salmonella_Liver_susceptible,2,0,9,0.38362910307445064,728
0,salmonella_Liver_susceptible,2,0,10,0.5453422021859827,936
0,salmonella_Liver_susceptible,2,0,11,0.5897697300537396,1293
0,salmonella_Liver_susceptible,2,0,12,0.3724284187645141,711
0,salmonella_Liver_susceptible,2,0,13,0.31237792408271253,789
0,salmonella_Liver_susceptible,2,0,14,0.3928857198495685,736
0,salmonella_Liver_susceptible,2,0,15,0.40485574233679,883
0,salmonella_Liver_susceptible,2,0,16,0.483359571901799,926
0,salmonella_Liver_susceptible,2,0,17,0.4530786411551634,734
0,salmonella_Liver_susceptible,2,0,18,0.32574894282997,540
0,salmonella_Liver_susceptible,2,0,19,0.4953489710561623,1025
0,salmonella_Liver_susceptible,2,0,20,0.30073365664997115,469
0,salmonella_Liver_susceptible,2,0,21,0.4416320179264599,1264
0,salmonella_Liver_susceptible,2,0,22,0.4539696266654041,635
0,salmonella_Liver_susceptible,2,0,23,0.4820899701905769,824
0,salmonella_Liver_susceptible,2,0,24,0.45531555388296785,776
0,salmonella_Liver_susceptible,2,0,25,0.3375854228081849,555
0,salmonella_Liver_susceptible,2,0,26,0.3782585594173108,493
0,salmonella_Liver_susceptible,2,0,27,0.4141357616098873,974
0,ebola_Liver_Lethal,2,4,0,0.9781301053883017,1703
0,ebola_Liver_Lethal,2,4,1,0.7853791912939339,2257
0,salmonella_Liver_tolerant,2,4,0,0.6908363560369174,1404
0,salmonella_Liver_tolerant,2,4,1,0.44428105862263084,608
0,salmonella_Liver_tolerant,2,4,2,0.8300990769472691,2243
0,salmonella_Liver_tolerant,2,4,3,0.6140753119119274,1052
0,salmonella_Liver_tolerant,2,4,4,0.31492240524569215,1281
0,salmonella_Liver_tolerant,2,4,5,0.5044562175121399,1562
0,salmonella_Liver_tolerant,2,4,6,0.5265649334701906,1908
0,salmonella_Liver_tolerant,2,4,7,0.3613188567939626,950
0,salmonella_Liver_tolerant,2,4,8,0.6718589341921171,705
0,salmonella_Liver_tolerant,2,4,9,0.38337117490444417,570
0,salmonella_Liver_tolerant,2,4,10,0.3469604980045109,622
0,salmonella_Liver_tolerant,2,4,11,0.7519066650511722,2073
0,salmonella_Liver_tolerant,2,4,12,0.6218440999572599,2165
0,salmonella_Liver_tolerant,2,4,13,0.4770110957390727,784
0,salmonella_Liver_tolerant,2,4,14,0.2924242036481336,797
0,salmonella_Liver_tolerant,2,4,15,0.3608309695985871,848
0,salmonella_Liver_tolerant,2,4,16,0.3898904015694708,845
0,salmonella_Liver_tolerant,2,4,17,0.41747708923428184,2070
0,salmonella_Liver_tolerant,2,4,18,0.6276481168205987,704
0,salmonella_Liver_tolerant,2,4,19,0.4370012500618513,3141
0,gse73072_hrv_48_64_control,2,1,0,0.38878188372092637,151
0,gse73072_hrv_48_64_control,2,1,1,0.7064592564422981,78
0,gse73072_hrv_48_64_control,2,1,2,0.5090715998151462,820
0,gse73072_hrv_48_64_control,2,1,3,0.5081861650610315,536
0,gse73072_hrv_48_64_control,2,1,4,0.5371976296653377,660
0,gse73072_hrv_48_64_control,2,1,5,0.6314869069000015,1239
0,gse73072_hrv_48_64_control,2,1,6,0.5442658059966401,277
0,gse73072_hrv_48_64_control,2,1,7,0.5417791067313877,1620
0,gse73072_hrv_48_64_control,2,1,8,0.4914538779359001,394
0,gse73072_hrv_48_64_control,2,1,9,0.4737907559391815,2445
0,gse73072_hrv_48_64_control,2,1,10,0.6480592720274065,1192
0,gse73072_hrv_48_64_control,2,1,11,0.7016132062543589,277
0,gse73072_hrv_48_64_control,2,1,12,0.5234985322179142,805
0,gse73072_hrv_48_64_control,2,1,13,0.5353853913469535,798
0,gse73072_hrv_48_64_control,2,1,14,0.4893980280689329,1594
0,gse73072_hrv_48_64_control,2,1,15,0.5238933005598009,882
0,gse73072_hrv_48_64_control,2,1,16,0.5113931770677504,1107
0,gse73072_hrv_48_64_control,2,1,17,0.5435793414056632,883
0,gse73072_hrv_48_64_control,2,1,18,0.3898553506756133,273
0,gse73072_hrv_48_64_control,2,1,19,0.37893410552892665,1782
0,gse73072_hrv_48_64_control,2,1,20,0.7051717842848437,109
0,gse73072_hrv_48_64_control,2,1,21,0.6941197181185933,914
0,gse73072_hrv_48_64_control,2,1,22,0.5974988664167891,178
0,gse73072_hrv_48_64_control,2,1,23,0.5286382035240975,720
0,gse73072_hrv_48_64_control,2,1,24,0.5641143155913498,1305
0,gse73072_hrv_48_64_control,2,1,25,0.607042639055584,1238
0,gse73072_hrv_48_64_shedder48_64,2,3,0,0.5365060771444274,412
0,gse73072_hrv_48_64_shedder48_64,2,3,1,0.45814082378923054,1385
0,gse73072_hrv_48_64_shedder48_64,2,3,2,0.2857605762987977,139
0,gse73072_hrv_48_64_shedder48_64,2,3,3,0.5201385744092898,603
0,gse73072_hrv_48_64_shedder48_64,2,3,4,0.43905141590941044,259
0,gse73072_hrv_48_64_shedder48_64,2,3,5,0.46864079194032243,1041
0,gse73072_hrv_48_64_shedder48_64,2,3,6,0.49260004100704813,350
0,gse73072_hrv_48_64_shedder48_64,2,3,7,0.5097814046757232,616
0,gse73072_hrv_48_64_shedder48_64,2,3,8,0.551845568684837,423
0,gse73072_hrv_48_64_shedder48_64,2,3,9,0.7420630348755626,184
0,gse73072_hrv_48_64_shedder48_64,2,3,10,0.6550213064185282,691
0,gse73072_hrv_48_64_shedder48_64,2,3,11,0.4243051021180936,1219
0,gse73072_hrv_48_64_shedder48_64,2,3,12,0.5793264169447839,562
0,gse73072_hrv_48_64_shedder48_64,2,3,13,0.6148037512827506,400
0,gse73072_hrv_48_64_shedder48_64,2,3,14,0.26874312723571053,1136
0,gse73072_hrv_48_64_shedder48_64,2,3,15,0.6683078986362905,1188
0,gse73072_hrv_48_64_shedder48_64,2,3,16,0.4543261007158782,373
0,gse73072_hrv_48_64_shedder48_64,2,3,17,0.6085476901461596,1396
0,gse73072_hrv_48_64_shedder48_64,2,3,18,0.5257175869219479,833
0,gse73072_hrv_48_64_shedder48_64,2,3,19,0.4372166612882304,873
0,gse73072_hrv_48_64_shedder48_64,2,3,20,0.41935215440265405,322
0,gse73072_hrv_48_64_shedder48_64,2,3,21,0.37837891744509544,878
0,gse73072_hrv_48_64_shedder48_64,2,3,22,0.5576896516033832,557
0,gse73072_hrv_48_64_shedder48_64,2,3,23,0.4552114098950078,214
0,gse73072_hrv_48_64_shedder48_64,2,3,24,0.4966368203945286,264
0,gse73072_hrv_48_64_shedder48_64,2,3,25,0.5015076322525829,431
0,gse73072_hrv_48_64_shedder48_64,2,3,26,0.4871660800762579,234
0,gse73072_hrv_48_64_shedder48_64,2,3,27,0.3027434573212989,1554
0,gse73072_hrv_48_64_shedder48_64,2,3,28,0.44116652019943947,429
0,gse73072_hrv_48_64_shedder48_64,2,3,29,0.40393603242912046,616
0,gse73072_hrv_48_64_shedder48_64,2,3,30,0.5388594111872704,282
0,gse73072_hrv_48_64_shedder48_64,2,3,31,0.3732982545444793,676
0,gse73072_hrv_48_64_shedder48_64,2,3,32,0.4500603361409981,515
0,gse73072_hrv_48_64_shedder48_64,2,3,33,0.393093958225136,694
0,gse73072_hrv_48_64_shedder48_64,2,3,34,0.6639646004030498,528
0,gse73072_hrv_48_64_control,2,3,0,0.39802139285685284,1757
0,gse73072_hrv_48_64_control,2,3,1,0.49971857478277304,1320
0,gse73072_hrv_48_64_control,2,3,2,0.488085761348675,313
0,gse73072_hrv_48_64_control,2,3,3,0.5809784224119463,452
0,gse73072_hrv_48_64_control,2,3,4,0.6141613283981717,286
0,gse73072_hrv_48_64_control,2,3,5,0.6168737224673103,1878
0,gse73072_hrv_48_64_control,2,3,6,0.3804691495359552,2957
0,gse73072_hrv_48_64_control,2,3,7,0.5173652732120209,718
0,gse73072_hrv_48_64_control,2,3,8,0.5541203234182195,1580
0,gse73072_hrv_48_64_control,2,3,9,0.580540016173589,2387
0,gse73072_hrv_48_64_control,2,3,10,0.585035454723321,1778
0,gse73072_hrv_48_64_control,2,3,11,0.5739358293672354,1465
0,gse73072_hrv_48_64_control,2,3,12,0.5537800662105679,3081
0,gse73072_hrv_48_64_control,2,3,13,0.5234880596414756,2305
0,gse73072_hrv_48_64,2,4,0,0.4136498445076455,145
0,gse73072_hrv_48_64,2,4,1,0.4132937072271921,357
0,gse73072_hrv_48_64,2,4,2,0.7564876187176104,55
0,gse73072_hrv_48_64,2,4,3,0.7511560980690571,176
0,gse73072_hrv_48_64,2,4,4,0.6242827997356312,623
0,gse73072_hrv_48_64,2,4,5,0.4877471334924147,782
0,gse73072_hrv_48_64,2,4,6,0.6673289668893301,863
0,gse73072_hrv_48_64,2,4,7,0.6294407949857999,654
0,gse73072_hrv_48_64,2,4,8,0.6593278810480687,391
0,gse73072_hrv_48_64,2,4,9,0.6740743093372357,831
0,gse73072_hrv_48_64,2,4,10,0.6168998808479885,726
0,gse73072_hrv_48_64,2,4,11,0.5884875264055882,305
0,gse73072_hrv_48_64,2,4,12,0.5727050987398542,1382
0,gse73072_hrv_48_64,2,4,13,0.7298938345275027,332
0,gse73072_hrv_48_64,2,4,14,0.41943594927517186,340
0,gse73072_hrv_48_64,2,4,15,0.6023397317503172,541
0,gse73072_hrv_48_64,2,4,16,0.3135714122087932,2332
0,gse73072_hrv_48_64,2,4,17,0.552585211515375,774
0,gse73072_hrv_48_64,2,4,18,0.36648685753533916,266
0,gse73072_hrv_48_64,2,4,19,0.6364706651144406,351
0,gse73072_hrv_48_64,2,4,20,0.7157703446783499,450
0,gse73072_hrv_48_64,2,4,21,0.49413759326689055,670
0,gse73072_hrv_48_64,2,4,22,0.5099859603967631,639
0,gse73072_hrv_48_64,2,4,23,0.5483301557651491,267
0,gse73072_hrv_48_64,2,4,24,0.4785562751500281,293
0,gse73072_hrv_48_64,2,4,25,0.5221123055869583,321
0,gse73072_hrv_48_64,2,4,26,0.6261189492594695,459
0,gse73072_hrv_48_64,2,4,27,0.6789797845987344,701
0,gse73072_hrv_48_64,2,4,28,0.5374935913389008,495
0,gse73072_hrv_48_64,2,4,29,0.6437878146012144,546
0,gse73072_hrv_48_64,2,4,30,0.5109113410153479,477
0,gse73072_hrv_48_64,2,4,31,0.5275594422478436,741
0,gse73072_hrv_48_64,2,4,32,0.4022865220559675,545
0,gse73072_hrv_48_64,2,4,33,0.5731918826492652,511
0,gse73072_hrv_48_64,2,4,34,0.4001928774923427,283
0,gse73072_hrv_48_64,2,4,35,0.6307701176828655,182
0,gse73072_hrv_48_64,2,4,36,0.6750099903172101,487
0,gse73072_hrv_48_64,2,4,37,0.43899024307831186,1984
0,gse73072_hrv_48_64,2,0,0,0.6544554126649902,456
0,gse73072_hrv_48_64,2,0,1,0.7774605064365977,30
0,gse73072_hrv_48_64,2,0,2,0.5832180684687195,309
0,gse73072_hrv_48_64,2,0,3,0.597959823622082,314
0,gse73072_hrv_48_64,2,0,4,0.5459983109942024,239
0,gse73072_hrv_48_64,2,0,5,0.435179119889629,524
0,gse73072_hrv_48_64,2,0,6,0.6423675396505766,1018
0,gse73072_hrv_48_64,2,0,7,0.5272069134827543,956
0,gse73072_hrv_48_64,2,0,8,0.6282390354463775,624
0,gse73072_hrv_48_64,2,0,9,0.5396689577907213,612
0,gse73072_hrv_48_64,2,0,10,0.3281775263671616,2875
0,gse73072_hrv_48_64,2,0,11,0.6970985454867994,853
0,gse73072_hrv_48_64,2,0,12,0.6075204898897101,408
0,gse73072_hrv_48_64,2,0,13,0.5643023166275699,2490
0,gse73072_hrv_48_64,2,0,14,0.5748367700941003,516
0,gse73072_hrv_48_64,2,0,15,0.5255822633497912,548
0,gse73072_hrv_48_64,2,0,16,0.6961463669942148,333
0,gse73072_hrv_48_64,2,0,17,0.5270737692679852,694
0,gse73072_hrv_48_64,2,0,18,0.4614232382189328,192
0,gse73072_hrv_48_64,2,0,19,0.3958754228317469,339
0,gse73072_hrv_48_64,2,0,20,0.4534249809162215,1094
0,gse73072_hrv_48_64,2,0,21,0.50094746380792,580
0,gse73072_hrv_48_64,2,0,22,0.7992325779449896,85
0,gse73072_hrv_48_64,2,0,23,0.52682436985772,1451
0,gse73072_hrv_48_64,2,0,24,0.6809609737810794,529
0,gse73072_hrv_48_64,2,0,25,0.5856206994042685,264
0,gse73072_hrv_48_64,2,0,26,0.555301081611944,653
0,gse73072_hrv_48_64,2,0,27,0.6664460504728619,613
0,gse73072_hrv_48_64,2,0,28,0.6130547714315271,716
0,gse73072_hrv_48_64,2,0,29,0.5320270631994737,805
0,gse73072_hrv_48_64,2,0,30,0.36207307043409537,324
0,gse73072_hrv_48_64,2,0,31,0.5374366294330382,833
0,salmonella_Liver_tolerant,2,2,0,0.5067857668706381,946
0,salmonella_Liver_tolerant,2,2,1,0.3202337922236533,826
0,salmonella_Liver_tolerant,2,2,2,0.8200093079241675,2629
0,salmonella_Liver_tolerant,2,2,3,0.7140792549903446,1468
0,salmonella_Liver_tolerant,2,2,4,0.3626972961113574,1106
0,salmonella_Liver_tolerant,2,2,5,0.4930457789425201,1827
0,salmonella_Liver_tolerant,2,2,6,0.5754730688343198,1314
0,salmonella_Liver_tolerant,2,2,7,0.6916765751633452,1854
0,salmonella_Liver_tolerant,2,2,8,0.284859109851164,1047
0,salmonella_Liver_tolerant,2,2,9,0.37438498365273243,1021
0,salmonella_Liver_tolerant,2,2,10,0.46824789663487953,1595
0,salmonella_Liver_tolerant,2,2,11,0.3686621843933261,874
0,salmonella_Liver_tolerant,2,2,12,0.6540938334474949,1746
0,salmonella_Liver_tolerant,2,2,13,0.32011670460423575,1368
0,salmonella_Liver_tolerant,2,2,14,0.3045258136033442,944
0,salmonella_Liver_tolerant,2,2,15,0.5087829072665677,791
0,salmonella_Liver_tolerant,2,2,16,0.3378429427884706,1450
0,salmonella_Liver_tolerant,2,2,17,0.4608779690976887,3526
0,ebola_Liver_Tolerant,2,4,0,0.9794412369086848,611
0,ebola_Liver_Tolerant,2,4,1,0.7781182993743304,3359
0,ebola_Spleen,2,2,0,0.9878021469689556,644
0,ebola_Spleen,2,2,1,0.8118044598739738,1215
0,ebola_Spleen,2,2,2,0.8948337383729325,2183
0,ebola_Spleen_Lethal,2,1,0,0.974294039033446,1274
0,ebola_Spleen_Lethal,2,1,1,0.7956809231605939,2742
0,gse73072_hrv_48_64_shedder48_64,2,2,0,0.5560450212475023,752
0,gse73072_hrv_48_64_shedder48_64,2,2,1,0.45514766842451854,872
0,gse73072_hrv_48_64_shedder48_64,2,2,2,0.29365619619563105,194
0,gse73072_hrv_48_64_shedder48_64,2,2,3,0.5534788488389489,236
0,gse73072_hrv_48_64_shedder48_64,2,2,4,0.6373869473027653,785
0,gse73072_hrv_48_64_shedder48_64,2,2,5,0.40346453561356843,626
0,gse73072_hrv_48_64_shedder48_64,2,2,6,0.6532233738994478,302
0,gse73072_hrv_48_64_shedder48_64,2,2,7,0.27506027821933127,558
0,gse73072_hrv_48_64_shedder48_64,2,2,8,0.5297180693079954,239
0,gse73072_hrv_48_64_shedder48_64,2,2,9,0.4269795825846221,627
0,gse73072_hrv_48_64_shedder48_64,2,2,10,0.5307653127892864,1214
0,gse73072_hrv_48_64_shedder48_64,2,2,11,0.5581472701265955,596
0,gse73072_hrv_48_64_shedder48_64,2,2,12,0.653735325090344,1019
0,gse73072_hrv_48_64_shedder48_64,2,2,13,0.437525616933565,1130
0,gse73072_hrv_48_64_shedder48_64,2,2,14,0.4862785616253544,1336
0,gse73072_hrv_48_64_shedder48_64,2,2,15,0.46023311092216745,365
0,gse73072_hrv_48_64_shedder48_64,2,2,16,0.4228353940513075,2086
0,gse73072_hrv_48_64_shedder48_64,2,2,17,0.5981934703286751,579
0,gse73072_hrv_48_64_shedder48_64,2,2,18,0.49411341095038636,818
0,gse73072_hrv_48_64_shedder48_64,2,2,19,0.5352084543933259,387
0,gse73072_hrv_48_64_shedder48_64,2,2,20,0.5109501447168772,1082
0,gse73072_hrv_48_64_shedder48_64,2,2,21,0.4880242398231375,1190
0,gse73072_hrv_48_64_shedder48_64,2,2,22,0.4511068859420216,520
0,gse73072_hrv_48_64_shedder48_64,2,2,23,0.38970590135467953,506
0,gse73072_hrv_48_64_shedder48_64,2,2,24,0.5670429033521165,562
0,gse73072_hrv_48_64_shedder48_64,2,2,25,0.472585801442511,645
0,gse73072_hrv_48_64_shedder48_64,2,2,26,0.3703242958785581,397
0,gse73072_hrv_48_64_shedder48_64,2,2,27,0.6199760788278572,1151
0,gse73072_hrv_48_64_shedder48_64,2,2,28,0.4264562872088176,881
0,gse73072_hrv_48_64_shedder48_64,2,2,29,0.5417927372099907,622
0,salmonella_Liver_tolerant,2,1,0,0.6664773027204622,781
0,salmonella_Liver_tolerant,2,1,1,0.3171220226850925,1121
0,salmonella_Liver_tolerant,2,1,2,0.5392931654007865,1428
0,salmonella_Liver_tolerant,2,1,3,0.7051856265826312,1298
0,salmonella_Liver_tolerant,2,1,4,0.33142212105449964,906
0,salmonella_Liver_tolerant,2,1,5,0.6095506694457506,1144
0,salmonella_Liver_tolerant,2,1,6,0.8232634781562819,2395
0,salmonella_Liver_tolerant,2,1,7,0.5290513159659724,3089
0,salmonella_Liver_tolerant,2,1,8,0.4882606406264753,754
0,salmonella_Liver_tolerant,2,1,9,0.3853621048455702,841
0,salmonella_Liver_tolerant,2,1,10,0.27124172136554525,832
0,salmonella_Liver_tolerant,2,1,11,0.6332063738968181,1886
0,salmonella_Liver_tolerant,2,1,12,0.3654931870967369,1292
0,salmonella_Liver_tolerant,2,1,13,0.2856749161644742,798
0,salmonella_Liver_tolerant,2,1,14,0.4920592481056529,930
0,salmonella_Liver_tolerant,2,1,15,0.542440603801667,753
0,salmonella_Liver_tolerant,2,1,16,0.4224343090766142,740
0,salmonella_Liver_tolerant,2,1,17,0.32745692116200703,796
0,salmonella_Liver_tolerant,2,1,18,0.7671663012391048,1981
0,salmonella_Liver_tolerant,2,1,19,0.4229440205452747,890
0,salmonella_Liver_tolerant,2,1,20,0.6707211989294812,717
0,salmonella_Liver_tolerant,2,1,21,0.36854686394073266,960
0,ebola_Liver_Lethal,2,2,0,0.9784648065464041,1172
0,ebola_Liver_Lethal,2,2,1,0.7810437893203434,2770
0,ebola_Spleen_Tolerant,2,3,0,0.9833857285741823,1580
0,ebola_Spleen_Tolerant,2,3,1,0.7678054976890396,2443
0,ebola_Liver_Tolerant,2,0,0,0.9790112259054282,773
0,ebola_Liver_Tolerant,2,0,1,0.7809365240623545,3187
0,ebola_Spleen_Lethal,2,4,0,0.9768884458444295,776
0,ebola_Spleen_Lethal,2,4,1,0.7830610819007248,3241
0,salmonella_Liver,2,3,0,0.39734519233642845,1296
0,salmonella_Liver,2,3,1,0.4118316286774531,1467
0,salmonella_Liver,2,3,2,0.6715981101598488,3443
0,salmonella_Liver,2,3,3,0.741971939027822,875
0,salmonella_Liver,2,3,4,0.5027230648374316,1247
0,salmonella_Liver,2,3,5,0.847280823435635,2701
0,salmonella_Liver,2,3,6,0.7045405427142132,1653
0,salmonella_Liver,2,3,7,0.4028166862653226,2557
0,salmonella_Liver,2,3,8,0.6536566097271383,1619
0,salmonella_Liver,2,3,9,0.7744830363486039,1586
0,salmonella_Liver,2,3,10,0.6665011066214898,1044
