,Data Set,Algorithm,Central Prototype,Data Dimension,Center Dimension,Fold,Module Number,BSR,Size
5806,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,5,0.9444444444444444,643
5807,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,6,0.9444444444444444,818
5808,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,7,0.8918128654970761,700
5809,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,8,0.9473684210526316,632
5810,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,9,1.0,560
5811,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,10,0.9444444444444444,956
5812,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,11,0.9473684210526316,815
5813,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,12,1.0,703
5814,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,13,0.9473684210526316,562
5815,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,14,0.9444444444444444,580
5816,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,15,0.8625730994152047,890
5817,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,16,0.9181286549707601,608
5818,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,17,0.9444444444444444,545
5819,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,18,1.0,658
5820,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,19,1.0,506
5821,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,20,1.0,632
5822,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,21,0.9444444444444444,796
5823,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,22,0.9444444444444444,619
5824,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,23,0.9736842105263157,636
5825,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,24,1.0,720
5826,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,25,0.9444444444444444,717
5827,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,26,1.0,584
5828,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,27,0.9444444444444444,784
5829,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,28,0.9181286549707601,715
5830,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,29,1.0,612
5831,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,30,1.0,778
5832,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,2,31,0.9736842105263157,716
5833,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,0,1.0,2910
5834,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,1,1.0,1377
5835,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,2,1.0,1273
5836,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,3,1.0,1760
5837,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,4,1.0,1453
5838,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,5,0.875,1879
5839,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,6,1.0,1403
5840,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,7,1.0,1730
5841,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,8,1.0,1571
5842,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,9,1.0,1840
5843,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,10,1.0,1691
5844,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,11,1.0,1739
5845,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,12,1.0,1311
5846,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,13,1.0,1444
5847,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,14,1.0,1597
5848,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,2,15,0.875,1354
5849,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,0,0.875,3107
5850,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,1,1.0,1014
5851,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,2,0.75,860
5852,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,3,1.0,1152
5853,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,4,0.875,1002
5854,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,5,1.0,1054
5855,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,6,0.75,1055
5856,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,7,0.875,950
5857,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,8,0.75,1019
5858,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,9,0.625,876
5859,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,10,0.75,1336
5860,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,11,0.75,964
5861,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,12,0.75,904
5862,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,13,0.75,1101
5863,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,14,1.0,1147
5864,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,15,0.625,933
5865,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,16,0.875,1175
5866,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,17,1.0,920
5867,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,18,0.875,870
5868,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,19,0.75,876
5869,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,20,0.875,936
5870,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,21,0.75,993
5871,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,22,0.625,1255
5872,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,3,23,0.5,833
5873,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,0,0.75,3219
5874,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,1,0.875,1045
5875,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,2,0.875,761
5876,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,3,0.75,1012
5877,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,4,0.75,801
5878,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,5,1.0,1026
5879,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,6,0.875,741
5880,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,7,1.0,674
5881,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,8,0.625,789
5882,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,9,0.75,953
5883,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,10,1.0,791
5884,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,11,0.625,848
5885,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,12,0.625,812
5886,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,13,1.0,967
5887,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,14,0.625,905
5888,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,15,0.75,779
5889,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,16,0.625,790
5890,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,17,0.75,828
5891,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,18,0.875,841
5892,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,19,0.875,897
5893,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,20,1.0,898
5894,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,21,0.5,923
5895,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,22,0.75,991
5896,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,23,0.875,779
5897,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,24,0.75,875
5898,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,25,0.625,718
5899,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,26,0.875,731
5900,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,2,2,0,27,0.75,938
5901,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,2,2,4,0,1.0,2045
5902,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,2,2,4,1,1.0,1915
5903,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,0,0.75,2599
5904,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,1,0.5833333333333333,1389
5905,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,2,0.75,1311
5906,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,3,0.75,1121
5907,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,4,0.75,1239
5908,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,5,0.5833333333333333,1177
5909,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,6,0.75,1101
5910,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,7,0.75,1175
5911,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,8,0.75,1119
5912,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,9,0.5833333333333333,1192
5913,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,10,0.5833333333333333,1213
5914,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,11,0.75,1325
5915,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,12,0.3333333333333333,1385
5916,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,13,0.5833333333333333,1228
5917,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,14,0.75,1265
5918,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,15,0.75,1306
5919,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,16,0.75,1332
5920,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,17,0.75,1303
5921,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,18,0.75,1282
5922,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,4,19,0.75,1270
5923,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,0,0.9722222222222222,492
5924,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,1,0.8055555555555556,559
5925,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,2,0.7777777777777778,794
5926,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,3,0.9444444444444444,683
5927,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,4,0.9444444444444444,629
5928,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,5,0.9444444444444444,625
5929,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,6,0.8888888888888888,514
5930,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,7,0.9166666666666666,540
5931,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,8,0.8888888888888888,559
5932,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,9,0.8611111111111112,596
5933,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,10,0.8333333333333333,675
5934,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,11,0.9722222222222222,599
5935,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,12,0.7777777777777778,872
5936,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,13,0.8888888888888888,567
5937,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,14,0.8611111111111112,471
5938,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,15,0.9444444444444444,533
5939,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,16,0.8333333333333333,841
5940,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,17,1.0,657
5941,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,18,0.9166666666666666,510
5942,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,19,0.9166666666666666,564
5943,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,20,0.9444444444444444,469
5944,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,21,0.8611111111111112,597
5945,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,22,0.8055555555555556,517
5946,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,23,0.9444444444444444,518
5947,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,24,0.7777777777777777,423
5948,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,25,0.9444444444444444,647
5949,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,26,0.8888888888888888,563
5950,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,27,0.8611111111111112,542
5951,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,28,0.8333333333333333,559
5952,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,29,0.8888888888888888,552
5953,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,30,0.8611111111111112,513
5954,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,31,0.8888888888888888,550
5955,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,32,0.8888888888888888,601
5956,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,33,0.8611111111111112,657
5957,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,34,0.8888888888888888,523
5958,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,35,0.7777777777777778,553
5959,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,36,0.8611111111111112,569
5960,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,4,37,0.8888888888888888,644
5961,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,0,0.9444444444444444,522
5962,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,1,0.9210526315789473,974
5963,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,2,1.0,547
5964,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,3,0.9736842105263157,523
5965,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,4,0.9444444444444444,683
5966,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,5,0.9181286549707601,535
5967,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,6,0.9736842105263157,740
5968,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,7,0.9736842105263157,820
5969,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,8,0.9444444444444444,586
5970,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,9,0.9444444444444444,733
5971,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,10,0.8654970760233918,939
5972,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,11,1.0,773
5973,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,12,1.0,706
5974,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,13,0.9181286549707601,905
5975,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,14,1.0,748
5976,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,15,1.0,697
5977,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,16,1.0,784
5978,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,17,0.9181286549707601,578
5979,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,18,1.0,728
5980,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,19,1.0,660
5981,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,20,0.9181286549707601,687
5982,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,21,1.0,668
5983,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,22,0.9736842105263157,597
5984,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,23,1.0,687
5985,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,24,1.0,713
5986,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,25,1.0,677
5987,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,26,0.9444444444444444,674
5988,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,27,1.0,695
5989,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,28,1.0,683
5990,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,29,1.0,773
5991,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,30,0.9444444444444444,564
5992,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,2,2,0,31,1.0,678
5993,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,0,1.0,2984
5994,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,1,1.0,1306
5995,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,2,1.0,1457
5996,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,3,1.0,1218
5997,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,4,1.0,1261
5998,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,5,1.0,1424
5999,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,6,1.0,1134
6000,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,7,1.0,1558
6001,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,8,1.0,1642
6002,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,9,1.0,1416
6003,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,10,1.0,1360
6004,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,11,1.0,1372
6005,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,12,1.0,1371
6006,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,13,1.0,1371
6007,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,14,1.0,1251
6008,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,15,1.0,1353
6009,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,16,1.0,1452
6010,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,2,17,1.0,1402
6011,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,2,2,4,0,1.0,2013
6012,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,2,2,4,1,1.0,1957
6013,ebola_Spleen,WGCNA_LBG,flag_mean,2,2,2,0,0.9090909090909092,1262
6014,ebola_Spleen,WGCNA_LBG,flag_mean,2,2,2,1,0.8376623376623377,1356
6015,ebola_Spleen,WGCNA_LBG,flag_mean,2,2,2,2,0.9545454545454546,1424
6016,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,2,2,1,0,1.0,1887
6017,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,2,2,1,1,1.0,2129
6018,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,0,1.0,2803
6019,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,1,1.0,1288
6020,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,2,1.0,1151
6021,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,3,1.0,1020
6022,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,4,0.75,1005
6023,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,5,1.0,1317
6024,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,6,0.75,1212
6025,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,7,1.0,951
6026,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,8,1.0,1207
6027,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,9,1.0,1216
6028,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,10,1.0,1158
6029,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,11,1.0,1316
6030,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,12,1.0,1299
6031,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,13,1.0,1127
6032,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,14,1.0,1043
6033,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,15,1.0,859
6034,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,16,1.0,1019
6035,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,17,1.0,1111
6036,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,18,1.0,992
6037,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,19,1.0,1239
6038,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,20,1.0,868
6039,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,1,21,1.0,1131
6040,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,2,2,2,0,0.9285714285714286,1979
6041,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,2,2,2,1,0.9285714285714286,1963
6042,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,2,2,3,0,0.95,1777
6043,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,2,2,3,1,0.95,2246
6044,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,2,2,0,0,1.0,1913
6045,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,2,2,0,1,1.0,2047
6046,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,2,2,4,0,1.0,2179
6047,ebola_Spleen_Lethal,WGCNA_LBG,flag_mean,2,2,4,1,1.0,1838
6048,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,0,1.0,2998
6049,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,1,0.625,1673
6050,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,2,0.75,1653
6051,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,3,0.75,1339
6052,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,4,0.75,1146
6053,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,5,0.75,1663
6054,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,6,0.75,1888
6055,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,7,0.75,1420
6056,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,8,0.75,1622
6057,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,9,1.0,1657
6058,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,10,0.875,1555
6059,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,11,0.75,1470
6060,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,12,0.75,1497
6061,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,13,0.75,1517
6062,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,14,0.75,1704
6063,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,3,15,1.0,1530
6064,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,2,2,0,0,1.0,1979
6065,ebola_Liver_Lethal,WGCNA_LBG,flag_mean,2,2,0,1,1.0,1978
6066,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,0,0.75,2612
6067,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,1,0.75,1075
6068,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,2,0.875,1254
6069,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,3,0.875,852
6070,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,4,0.75,890
6071,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,5,1.0,918
6072,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,6,0.75,850
6073,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,7,0.75,918
6074,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,8,0.75,1100
6075,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,9,1.0,928
6076,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,10,1.0,1082
6077,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,11,0.75,1156
6078,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,12,0.75,927
6079,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,13,0.75,1083
6080,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,14,0.625,1244
6081,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,15,0.75,844
6082,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,16,0.75,1057
6083,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,17,0.75,1147
6084,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,18,0.75,920
6085,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,19,0.75,1159
6086,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,20,0.75,1104
6087,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,21,1.0,1095
6088,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,22,0.75,943
6089,salmonella_Liver_tolerant,WGCNA_LBG,flag_mean,2,2,3,23,0.75,1174
6090,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,4,0,0.5833333333333333,3068
6091,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,4,1,0.75,1593
6092,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,4,2,0.5833333333333333,1598
6093,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,4,3,0.5833333333333333,1919
6094,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,4,4,0.3333333333333333,1503
6095,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,4,5,0.5833333333333333,1538
6096,salmonella_Liver,WGCNA_LBG,flag_mean,2,2,4,6,0.75,2219
